,sid,density,porosity,strength,length,width,depth,name_Basalt,name_Granite,name_Limestone,name_Marble,name_Sandstone,name_Slate,name_Trap,type_Artificial,type_Igneous,type_Metamorphic,type_Others,type_Sedimentary,quality_A,quality_B,quality_C,quality_D,quality_E,quality_F,quality_G,quality_H
5645,21876,-0.4510924879113657,0.7167832167832169,0.791666666666667,2.7,0.749668361662309,1.53471436623816,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5646,21879,0.418710334858185,0.660839160839161,0.4583333333333339,2.7073972741361803,0.7834892143301709,1.5151272329628602,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5647,21886,0.405465108108164,0.583916083916084,1.0,2.73130005674953,0.758281932143006,1.48613969608961,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5648,21892,0.418710334858185,0.5979020979020981,0.7083333333333339,2.7294688127912403,0.7997327130973271,1.49514876603197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5649,21893,-2.320430770629657,0.7272727272727273,0.625,2.7,0.6586272672135179,1.5325568680981398,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5650,21897,0.00995033085316809,0.5804195804195806,0.875,2.54361946839538,0.0746890611035053,1.35583515363518,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5651,21899,0.72270598280149,0.548951048951049,0.791666666666667,2.8861739379323597,0.806068235018065,1.5851452198650602,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5652,21903,0.00995033085316809,0.7167832167832169,0.625,2.5079872407968904,0.0159959410793388,1.3937663759585903,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5653,21905,0.46373401623214,0.6048951048951048,0.625,2.75680975041804,0.9104065472463341,1.5195132049061102,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5654,21906,0.418710334858185,0.6818181818181819,0.625,2.6944387170615,0.7834892143301709,1.5195132049061102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5655,21910,0.41210965082683293,0.7366397801519644,0.7083333333333339,2.7258026340878,0.873265545285369,1.51072193949494,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5656,21911,0.5877866649021191,0.7062937062937065,0.541666666666667,2.76767050061961,0.989226731409442,1.5830939370945,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5657,21913,0.27763173659828005,0.6853146853146856,0.375,2.6551836094703503,0.431631390896083,1.48160454092422,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5658,21916,-0.4510924879113657,0.6293706293706294,0.29166666666666696,2.71108834234519,0.838188663860843,1.50629715351459,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5659,21918,0.22314355131421,0.653846153846154,0.375,2.63248931621764,0.35359375008207594,1.45161382724053,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5660,21928,0.41210965082683293,0.7342657342657344,0.625,2.6925824035672496,0.6202267632307861,1.53039470509365,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5661,21931,0.207014169384326,0.6153846153846156,0.29166666666666696,2.63248931621764,0.45149294278841295,1.44220199305819,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5662,21934,0.19062035960864998,0.6748251748251748,0.541666666666667,2.6,0.288312727774667,1.4445632692438701,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5663,21940,0.300104592450338,0.6678321678321681,0.625,2.6570660511172797,0.45149294278841295,1.4747630091075,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5664,21942,0.41210965082683293,0.6398601398601398,0.7083333333333339,2.7073972741361803,0.7142504834993679,1.4996230464268898,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5665,21943,0.41210965082683293,0.6398601398601398,0.375,2.72763633939717,0.80767624147736,1.5151272329628602,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5666,21944,-0.4510924879113657,0.6643356643356644,0.541666666666667,2.7129319932501104,0.8154967034630971,1.5216989981260902,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5667,21945,0.12221763272424901,0.625874125874126,0.48093956043677455,2.5942243542145698,0.21063646684829102,1.41342302850814,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5668,21948,0.405465108108164,0.5979020979020981,0.48093956043677455,2.69814751264641,0.80767624147736,1.4838746894587498,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5669,21950,0.0392207131532813,0.6958041958041961,0.29166666666666696,2.54361946839538,0.0505687411907752,1.4060969884160701,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5670,21951,0.231111720963387,0.625874125874126,0.375,2.6362852652928104,0.44155047732737196,1.44691898293633,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5671,21958,0.113328685307003,0.6783216783216786,0.625,2.5651510676761298,0.13539493734069,1.41827740697294,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5672,21967,0.405465108108164,0.7202797202797206,0.4583333333333339,2.68886593194975,0.5711739455386561,1.5195132049061102,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5673,21982,0.418710334858185,0.6748251748251748,0.541666666666667,2.7055498516937404,0.705172823955837,1.5151272329628602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5674,21984,0.0769610411361284,0.6678321678321681,0.29166666666666696,2.5632011235952596,0.0970580211797746,1.40854497005471,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5675,21987,0.10436001532424301,0.6363636363636365,0.20833333333333393,2.59036676939772,0.186706202859276,1.41342302850814,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5676,21989,0.18232155679395498,0.6363636363636365,0.0,2.6229754097208,0.279296120352547,1.43508452528932,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5677,21997,0.470003629245736,0.660839160839161,0.541666666666667,2.7459060435492004,0.873265545285369,1.53686721959926,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5678,22000,0.10436001532424301,0.6818181818181819,0.625,2.56709953059869,0.11553464921519699,1.41827740697294,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5679,22005,0.924258901523332,0.8356643356643361,0.4583333333333339,2.89654967159205,0.790012587344441,1.7227665977411002,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
5680,22007,0.231111720963387,0.688811188811189,0.541666666666667,2.63248931621764,0.297414007283219,1.46325540225602,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5681,22013,0.173953307123438,0.6328671328671331,0.48093956043677455,1.575292704278665,0.30659631848774604,1.4327007339340498,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5682,22014,0.405465108108164,0.7167832167832169,0.7083333333333339,2.6925824035672496,0.6395386312438199,1.5238800240724497,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5683,22018,0.405465108108164,0.6433566433566436,0.541666666666667,2.7221315177632404,-0.7729177989998549,1.50629715351459,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5684,22022,-1.04982212449868,0.6503496503496506,0.29166666666666696,2.13307290077015,0.982575315611515,1.03318448334565,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5685,22024,-1.07880966137193,0.6293706293706294,0.29166666666666696,2.13541565040626,0.982575315611515,1.02604159583327,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5686,22028,-1.17118298150295,0.6643356643356644,0.20833333333333393,2.08806130178211,0.893526888532162,0.99694863489161,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5687,22031,-1.07880966137193,0.6853146853146856,0.375,2.11660104885167,0.937640938541732,1.02961941718116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5688,22032,-1.07880966137193,0.7097902097902098,0.375,2.11187120819429,0.932717604620556,1.03673688495002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5689,22034,-1.07880966137193,0.723776223776224,0.4583333333333339,2.1095023109729,0.927621189427023,1.0402767116551501,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5690,22035,-1.17118298150295,0.660839160839161,0.541666666666667,2.0952326839757,0.8872797531147579,0.99694863489161,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5691,22040,-1.17118298150295,0.6223776223776223,0.625,2.1,0.8872797531147579,0.982078472412158,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5692,22043,-1.17118298150295,0.7062937062937065,0.375,2.0808652046684797,0.824404546351259,1.00063188030791,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5693,22049,-1.17118298150295,0.7307692307692306,0.375,2.07364413533277,0.824404546351259,1.00795792039998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5694,22051,0.405465108108164,0.618881118881119,0.29166666666666696,2.72763633939717,0.7997327130973271,1.50407739677627,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5695,22052,0.405465108108164,0.8146853146853148,0.7083333333333339,2.66270539113887,0.45149294278841295,1.5432981099295602,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5696,22055,0.19062035960864998,0.6013986013986015,0.625,2.62488094968134,0.297414007283219,1.4206957878372197,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5698,22062,0.41210965082683293,0.6083916083916086,0.791666666666667,2.7073972741361803,0.7834892143301709,1.49065437644413,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5699,22064,0.41210965082683293,0.660839160839161,0.4583333333333339,2.7055498516937404,0.775195741125977,1.5129270120532599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5700,22065,0.262364264467491,0.6713286713286715,0.375,2.6419689627245804,0.372829157906878,1.4655675420143999,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5701,22068,0.444685821261446,0.6783216783216786,0.7083333333333339,2.7221315177632404,0.775195741125977,1.52822785700856,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5703,22076,0.41210965082683293,0.660839160839161,0.541666666666667,2.7073972741361803,0.7834892143301709,1.5151272329628602,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5704,22081,0.27002713721306,0.660839160839161,0.375,2.6514147167125697,0.561262204198211,1.4770487243883499,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5705,22086,0.46373401623214,0.6118881118881119,0.9583333333333339,2.74226184016042,0.8454860903595629,1.51072193949494,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5706,22094,0.41210965082683293,0.7027972027972031,0.375,2.69072480941474,0.649112770788754,1.51732262352629,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5707,22101,0.357674444271816,0.6503496503496506,0.20833333333333393,2.6925824035672496,0.7142504834993679,1.4996230464268898,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5708,22106,0.0676586484738149,0.6748251748251748,0.375,2.55147016443461,0.10305894732858502,1.40854497005471,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5709,22111,0.19062035960864998,0.6048951048951048,0.0,1.71937477554891,0.34406196898714697,1.4303112465366599,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5710,22117,-0.4510924879113657,0.6818181818181819,0.541666666666667,2.69814751264641,0.758281932143006,1.5195132049061102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5711,22121,0.41210965082683293,0.7366397801519644,0.125,2.7202941017470894,0.740954927165814,1.52822785700856,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5712,22127,0.18232155679395498,0.6328671328671331,0.541666666666667,2.61725046566048,0.270367791539607,1.4303112465366599,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5713,22131,0.431782416425538,0.7366397801519644,0.541666666666667,2.7184554438136397,0.823190970974015,1.51732262352629,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5714,22132,0.431782416425538,0.7202797202797206,0.7083333333333339,2.7018512172212596,0.749668361662309,1.53686721959926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5715,22133,0.405465108108164,0.7366397801519644,0.20833333333333393,2.7055498516937404,0.791669295628439,1.51732262352629,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5716,22134,0.5128236264286641,0.7366397801519644,0.7083333333333339,2.75862284482674,0.970034577465277,1.53471436623816,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5717,22145,0.73716406597672,0.6293706293706294,0.7083333333333339,2.87749891398763,0.8912776294689729,1.6134299337036397,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5719,22155,-0.4510924879113657,0.6643356643356644,0.375,2.57487863791675,0.0970580211797746,1.41098697371026,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5720,22161,0.21511137961694501,0.590909090909091,0.791666666666667,1.575292704278665,0.42173965099686694,1.4303112465366599,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5722,22165,0.405465108108164,0.7762237762237765,0.541666666666667,2.66833281282527,-0.9712626630659363,1.53039470509365,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5723,22167,0.451075619360217,0.6748251748251748,0.48093956043677455,2.72763633939717,0.866537832900022,1.53686721959926,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5724,22176,0.41210965082683293,0.6328671328671331,0.791666666666667,2.7055498516937404,0.7834892143301709,1.5018527017541599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5725,22184,0.418710334858185,0.6748251748251748,0.541666666666667,2.71108834234519,0.732145113911142,1.5195132049061102,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5726,22185,0.262364264467491,0.6643356643356644,0.29166666666666696,2.64952825989835,0.411879214193794,1.4678743481123102,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5727,22186,0.19885085874516503,0.6748251748251748,0.375,2.6153393661243998,0.252790217852491,1.44691898293633,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5728,22192,0.314810739840034,0.5349650349650348,0.7083333333333339,2.7018512172212596,0.7667921932945592,1.45161382724053,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5729,22203,0.300104592450338,0.6713286713286715,0.4583333333333339,2.66270539113887,0.481420807604587,1.48160454092422,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5730,22205,0.0861776962410524,0.6678321678321681,0.375,2.5592967784139504,0.0912182664500048,1.4060969884160701,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5731,22211,0.0392207131532813,0.7366397801519644,0.29166666666666696,2.5219040425837003,0.0596905158563365,1.4011829736136399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5732,22212,0.0676586484738149,0.6398601398601398,0.541666666666667,2.5592967784139504,0.122004434838586,1.39624469197306,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5733,22216,0.405465108108164,0.6958041958041961,0.541666666666667,2.67768556779918,0.7232424457061329,1.5151272329628602,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5734,22218,0.43825493093115503,0.7366397801519644,0.375,2.7294688127912403,0.866537832900022,1.51732262352629,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5735,22219,0.207014169384326,0.6223776223776223,0.541666666666667,2.62678510731274,0.372829157906878,1.43746264769429,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5736,22222,0.451075619360217,0.688811188811189,0.375,2.7129319932501104,0.80767624147736,1.5325568680981398,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5737,22224,0.431782416425538,0.6713286713286715,0.541666666666667,2.7055498516937404,0.8454860903595629,1.5238800240724497,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5739,22227,0.7129498078561249,0.6923076923076923,0.4583333333333339,2.84780617317963,0.954057405408524,1.62531126159039,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5740,22231,0.231111720963387,0.6818181818181819,0.541666666666667,2.6134268690743996,0.372829157906878,1.45861502269952,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5741,22233,0.43825493093115503,0.6363636363636365,0.29166666666666696,2.7367864366808,0.8596635102686191,1.5216989981260902,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5742,22248,0.231111720963387,0.688811188811189,0.541666666666667,2.6362852652928104,0.297414007283219,1.4655675420143999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5743,22249,0.207014169384326,0.6048951048951048,0.4583333333333339,2.6419689627245804,0.40205402453011496,1.43746264769429,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5745,22256,0.536493370514568,0.6783216783216786,0.375,2.75499546279118,0.95066557116652,1.5581446180465501,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5746,22257,0.33647223662121306,0.653846153846154,0.375,2.68328157299975,0.6774621333943531,1.49514876603197,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5747,22259,0.0769610411361284,0.6573426573426573,0.375,2.5592967784139504,0.0912182664500048,1.4011829736136399,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5748,22267,0.524728528934982,0.6853146853146856,0.625,2.7440845468024504,0.941644783348888,1.55603713570699,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5749,22271,0.2390169004705,0.6468531468531469,0.541666666666667,2.62678510731274,0.392268011950695,1.44926916028128,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5751,22280,0.0861776962410524,0.7366397801519644,0.375,2.58069758011279,0.163903458223266,1.4036429994545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5752,22281,-2.26922354844573,0.6573426573426573,0.375,2.7221315177632404,0.8454860903595629,1.5238800240724497,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5753,22292,0.7793248768009978,0.6643356643356644,0.7083333333333339,2.8722813232690094,-0.4645741764063211,1.6370530794670701,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5754,22294,-0.4510924879113657,0.625874125874126,0.541666666666667,2.6400757564888195,0.44155047732737196,1.44926916028128,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5755,22296,0.00995033085316809,0.6223776223776223,0.541666666666667,2.5592967784139504,0.0382384395679674,1.37624402526639,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5756,22300,0.457424847038875,0.6818181818181819,0.4583333333333339,2.7258026340878,0.7997327130973271,1.5325568680981398,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5757,22304,0.431782416425538,0.6503496503496506,0.541666666666667,2.7239676943752498,0.7997327130973271,1.51732262352629,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5759,22321,0.451075619360217,0.6433566433566436,0.375,2.72763633939717,0.892542410657568,1.5238800240724497,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5760,22322,0.41210965082683293,0.7097902097902098,0.541666666666667,2.6925824035672496,0.705172823955837,1.52605630349505,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5761,22328,0.231111720963387,0.6713286713286715,0.20833333333333393,2.62488094968134,0.411879214193794,1.4609379041156598,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5762,22329,0.405465108108164,0.6993006993006994,0.48093956043677455,2.69629375254255,0.732145113911142,1.5238800240724497,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5763,22341,0.6981347220709839,0.6923076923076923,0.4583333333333339,2.8354893757515605,0.9842032584137909,1.6154199841116499,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5764,22344,0.21511137961694501,0.6433566433566436,0.541666666666667,2.6229754097208,0.35359375008207594,1.4445632692438701,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5765,22345,0.12221763272424901,0.6503496503496506,0.0,2.58069758011279,0.202539668345054,1.41827740697294,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5766,22351,-1.17118298150295,0.7167832167832169,0.4583333333333339,2.06881608655772,0.808930090970962,0.99694863489161,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5767,22364,-1.17118298150295,0.6783216783216786,0.48093956043677455,2.08806130178211,0.8607680550175459,0.99694863489161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5768,22366,-1.17118298150295,0.6678321678321681,0.29166666666666696,2.08566536146142,-0.318764239369621,0.9895411936137479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5769,22369,-1.17118298150295,0.7062937062937065,0.541666666666667,2.0808652046684797,-0.9712626630659363,1.00430160919687,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5770,22370,-1.17118298150295,0.6713286713286715,0.541666666666667,2.08326666559997,0.846635635308112,0.9895411936137479,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5771,22371,-1.17118298150295,0.6783216783216786,0.625,2.08326666559997,0.846635635308112,0.993251773010283,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5772,22373,-1.17118298150295,0.7366397801519644,0.4583333333333339,2.08566536146142,0.846635635308112,0.99694863489161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5773,22375,-1.17118298150295,0.6993006993006994,0.4583333333333339,2.08326666559997,0.853772597323842,1.00430160919687,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5774,22383,0.00995033085316809,0.6783216783216786,0.7083333333333339,2.5219040425837003,0.0007188554339383611,1.37371557891303,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5775,22387,0.6981347220709839,0.5874125874125873,0.4583333333333339,2.85832118559129,0.9257290903550941,1.5830939370945,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5777,22391,-2.320430770629657,0.6293706293706294,0.625,2.6739483914241897,0.521409981309683,1.4678743481123102,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5778,22395,0.357674444271816,0.6713286713286715,0.541666666666667,2.6739483914241897,0.6104967592524029,1.49514876603197,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5779,22396,-0.4510924879113657,0.6713286713286715,0.4583333333333339,2.69629375254255,0.749668361662309,1.5129270120532599,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5780,22401,0.33647223662121306,0.6678321678321681,0.29166666666666696,1.5937256984419599,0.481420807604587,1.48160454092422,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5781,22402,0.405465108108164,0.723776223776224,0.625,2.68141753555838,0.6586272672135179,1.5238800240724497,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5783,22406,0.418710334858185,0.7097902097902098,0.4583333333333339,2.7055498516937404,0.749668361662309,1.53471436623816,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5784,22410,0.29266961396282004,0.6328671328671331,0.541666666666667,2.66833281282527,0.481420807604587,1.4655675420143999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5785,22420,0.207014169384326,0.6398601398601398,0.375,2.62488094968134,0.34406196898714697,1.44220199305819,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5786,22421,0.131028262406404,0.583916083916084,0.541666666666667,2.62868788561898,0.270367791539607,1.41098697371026,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5787,22428,-2.320430770629657,0.6573426573426573,0.20833333333333393,2.56124969497314,0.10305894732858502,1.4036429994545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5788,22433,0.536493370514568,0.6678321678321681,0.625,2.76224546338663,0.9104065472463341,1.5496879080283301,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5789,22437,0.18232155679395498,0.6713286713286715,0.125,2.60768096208106,0.279296120352547,1.4445632692438701,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5790,22439,0.425267735404344,0.6328671328671331,0.48093956043677455,2.72763633939717,0.8454860903595629,1.5151272329628602,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5791,22445,-0.4510924879113657,0.660839160839161,0.541666666666667,2.75862284482674,0.921499157036497,1.54756250871601,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5792,22449,0.542324290825362,0.625874125874126,0.791666666666667,2.78747197295327,0.9959119334546072,1.55603713570699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5793,22452,0.405465108108164,0.6363636363636365,0.791666666666667,2.7055498516937404,0.6774621333943531,1.49514876603197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5794,22463,0.21511137961694501,0.6083916083916086,0.625,2.64952825989835,0.44155047732737196,1.4445632692438701,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5795,22474,0.00995033085316809,0.7062937062937065,0.20833333333333393,2.53179778023443,0.0007188554339383611,1.39128190263093,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5796,22475,-0.4510924879113657,0.5874125874125873,0.48093956043677455,2.5475478405714,0.0855420189633044,1.3635373739972703,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5797,22480,0.19062035960864998,0.6573426573426573,0.375,2.6153393661243998,0.297414007283219,1.44220199305819,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5798,22481,0.173953307123438,0.6503496503496506,0.625,2.60384331325831,0.23560812708153697,1.4303112465366599,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
